dataset,image_id,label,generator,device_family,prob_e20,prob_e21,prob_e22,correct_e20,correct_e21,correct_e22,e20_vs_e22_transition,e21_vs_e22_transition,complementarity_type
E14_Degraded,real_raise_043_r057282fet_test_whatsapp_q75,Real,camera,unknown,0.4375,0.9892578125,0.93408203125,1,0,0,E20_correct__E22_wrong,E21_wrong__E22_wrong,E20_correct__E21_wrong
E14_Degraded,real_raise_043_r057282fet_test_resize_q80,Real,camera,unknown,0.404541015625,0.986328125,0.9281494140625,1,0,0,E20_correct__E22_wrong,E21_wrong__E22_wrong,E20_correct__E21_wrong
E14_Degraded,real_raise_043_r057282fet_test_double_jpeg,Real,camera,unknown,0.3193359375,0.98779296875,0.9209472656250001,1,0,0,E20_correct__E22_wrong,E21_wrong__E22_wrong,E20_correct__E21_wrong
E14_Degraded,real_raise_092_r0b755540t_test_whatsapp_q75,Real,camera,unknown,0.1483154296875,0.72607421875,0.66829833984375,1,0,0,E20_correct__E22_wrong,E21_wrong__E22_wrong,E20_correct__E21_wrong
E14_Degraded,real_raise_092_r0b755540t_test_resize_q80,Real,camera,unknown,0.1446533203125,0.73046875,0.67188720703125,1,0,0,E20_correct__E22_wrong,E21_wrong__E22_wrong,E20_correct__E21_wrong
E14_Degraded,real_raise_092_r0b755540t_test_double_jpeg,Real,camera,unknown,0.11358642578125,0.70703125,0.647686767578125,1,0,0,E20_correct__E22_wrong,E21_wrong__E22_wrong,E20_correct__E21_wrong
E14_Degraded,real_raise_supp_035_r12cbfb1et_test_whatsapp_q75,Real,camera,unknown,0.011871337890625,0.61083984375,0.5509429931640626,1,0,0,E20_correct__E22_wrong,E21_wrong__E22_wrong,E20_correct__E21_wrong
E14_Degraded,real_raise_supp_035_r12cbfb1et_test_resize_q80,Real,camera,unknown,0.0089874267578125,0.568359375,0.5124221801757813,1,0,0,E20_correct__E22_wrong,E21_wrong__E22_wrong,E20_correct__E21_wrong
E14_Degraded,real_raise_supp_035_r12cbfb1et_test_double_jpeg,Real,camera,unknown,0.007232666015625,0.428466796875,0.3863433837890625,1,1,1,E20_correct__E22_correct,E21_correct__E22_correct,both_correct
E14_Degraded,ai_sb_stable-diffusion-1-3_160_r09a60f63t_test_whatsapp_q75,AI,stable-diffusion-1-3,unknown,0.6806640625,0.7353515625,0.7298828125000001,1,1,1,E20_correct__E22_correct,E21_correct__E22_correct,both_correct
E14_Degraded,ai_sb_stable-diffusion-1-3_160_r09a60f63t_test_resize_q80,AI,stable-diffusion-1-3,unknown,0.72021484375,0.80615234375,0.79755859375,1,1,1,E20_correct__E22_correct,E21_correct__E22_correct,both_correct
E14_Degraded,ai_sb_stable-diffusion-1-3_160_r09a60f63t_test_double_jpeg,AI,stable-diffusion-1-3,unknown,0.5439453125,0.74072265625,0.721044921875,1,1,1,E20_correct__E22_correct,E21_correct__E22_correct,both_correct
E14_Degraded,ai_sb_dalle3_059_r1d9a31fct_test_whatsapp_q75,AI,dalle3,unknown,0.97119140625,0.99853515625,0.99580078125,1,1,1,E20_correct__E22_correct,E21_correct__E22_correct,both_correct
E14_Degraded,ai_sb_dalle3_059_r1d9a31fct_test_resize_q80,AI,dalle3,unknown,0.96630859375,0.99853515625,0.9953125,1,1,1,E20_correct__E22_correct,E21_correct__E22_correct,both_correct
E14_Degraded,ai_sb_dalle3_059_r1d9a31fct_test_double_jpeg,AI,dalle3,unknown,0.94580078125,0.99853515625,0.99326171875,1,1,1,E20_correct__E22_correct,E21_correct__E22_correct,both_correct
E14_Degraded,ai_sb_glide_091_r000da54ft_test_whatsapp_q75,AI,glide,unknown,0.7294921875,0.796875,0.79013671875,1,1,1,E20_correct__E22_correct,E21_correct__E22_correct,both_correct
E14_Degraded,ai_sb_glide_091_r000da54ft_test_resize_q80,AI,glide,unknown,0.71923828125,0.748046875,0.745166015625,1,1,1,E20_correct__E22_correct,E21_correct__E22_correct,both_correct
E14_Degraded,ai_sb_glide_091_r000da54ft_test_double_jpeg,AI,glide,unknown,0.62158203125,0.7939453125,0.776708984375,1,1,1,E20_correct__E22_correct,E21_correct__E22_correct,both_correct
E14_Degraded,ai_sb_firefly_068_r07cfb432t_test_whatsapp_q75,AI,firefly,unknown,0.05987548828125,0.59326171875,0.539923095703125,0,1,1,E20_wrong__E22_correct,E21_correct__E22_correct,E20_wrong__E21_correct
E14_Degraded,ai_sb_firefly_068_r07cfb432t_test_resize_q80,AI,firefly,unknown,0.09271240234375,0.6845703125,0.625384521484375,0,1,1,E20_wrong__E22_correct,E21_correct__E22_correct,E20_wrong__E21_correct
E14_Degraded,ai_sb_firefly_068_r07cfb432t_test_double_jpeg,AI,firefly,unknown,0.0394287109375,0.346923828125,0.31617431640625004,0,0,0,E20_wrong__E22_wrong,E21_wrong__E22_wrong,both_wrong
E14_Degraded,real_raise_046_r05db7e7ft_test_whatsapp_q75,Real,camera,unknown,0.0006513595581054688,0.296142578125,0.26659345626831055,1,1,1,E20_correct__E22_correct,E21_correct__E22_correct,both_correct
E14_Degraded,real_raise_046_r05db7e7ft_test_resize_q80,Real,camera,unknown,0.0005335807800292969,0.2490234375,0.22417445182800294,1,1,1,E20_correct__E22_correct,E21_correct__E22_correct,both_correct
E14_Degraded,real_raise_046_r05db7e7ft_test_double_jpeg,Real,camera,unknown,0.0005860328674316406,0.27783203125,0.2501074314117432,1,1,1,E20_correct__E22_correct,E21_correct__E22_correct,both_correct
E14_Degraded,ai_sb_firefly_069_r08996953t_test_whatsapp_q75,AI,firefly,unknown,0.03662109375,0.9365234375,0.846533203125,0,1,1,E20_wrong__E22_correct,E21_correct__E22_correct,E20_wrong__E21_correct
E14_Degraded,ai_sb_firefly_069_r08996953t_test_resize_q80,AI,firefly,unknown,0.053192138671875,0.939453125,0.8508270263671875,0,1,1,E20_wrong__E22_correct,E21_correct__E22_correct,E20_wrong__E21_correct
E14_Degraded,ai_sb_firefly_069_r08996953t_test_double_jpeg,AI,firefly,unknown,0.0394287109375,0.90380859375,0.8173706054687501,0,1,1,E20_wrong__E22_correct,E21_correct__E22_correct,E20_wrong__E21_correct
E14_Degraded,real_raise_supp_004_r01d0b83bt_test_whatsapp_q75,Real,camera,unknown,0.0316162109375,0.407470703125,0.36988525390625004,1,1,1,E20_correct__E22_correct,E21_correct__E22_correct,both_correct
E14_Degraded,real_raise_supp_004_r01d0b83bt_test_resize_q80,Real,camera,unknown,0.035400390625,0.38818359375,0.3529052734375,1,1,1,E20_correct__E22_correct,E21_correct__E22_correct,both_correct
E14_Degraded,real_raise_supp_004_r01d0b83bt_test_double_jpeg,Real,camera,unknown,0.0224151611328125,0.279296875,0.2536087036132813,1,1,1,E20_correct__E22_correct,E21_correct__E22_correct,both_correct
E14_Degraded,ai_sb_midjourney-v5_130_r09a60f63t_test_whatsapp_q75,AI,midjourney-v5,unknown,0.99072265625,0.93017578125,0.93623046875,1,1,1,E20_correct__E22_correct,E21_correct__E22_correct,both_correct
E14_Degraded,ai_sb_midjourney-v5_130_r09a60f63t_test_resize_q80,AI,midjourney-v5,unknown,0.9873046875,0.9375,0.94248046875,1,1,1,E20_correct__E22_correct,E21_correct__E22_correct,both_correct
E14_Degraded,ai_sb_midjourney-v5_130_r09a60f63t_test_double_jpeg,AI,midjourney-v5,unknown,0.97802734375,0.9384765625,0.942431640625,1,1,1,E20_correct__E22_correct,E21_correct__E22_correct,both_correct
E14_Degraded,real_raise_191_r18d72ab2t_test_whatsapp_q75,Real,camera,unknown,0.003124237060546875,0.451171875,0.4063671112060547,1,1,1,E20_correct__E22_correct,E21_correct__E22_correct,both_correct
E14_Degraded,real_raise_191_r18d72ab2t_test_resize_q80,Real,camera,unknown,0.00579833984375,0.456787109375,0.411688232421875,1,1,1,E20_correct__E22_correct,E21_correct__E22_correct,both_correct
E14_Degraded,real_raise_191_r18d72ab2t_test_double_jpeg,Real,camera,unknown,0.00464630126953125,0.6328125,0.5699958801269531,1,0,0,E20_correct__E22_wrong,E21_wrong__E22_wrong,E20_correct__E21_wrong
E14_Degraded,real_raise_208_r1aa53167t_test_whatsapp_q75,Real,camera,unknown,0.0322265625,0.4033203125,0.3662109375,1,1,1,E20_correct__E22_correct,E21_correct__E22_correct,both_correct
E14_Degraded,real_raise_208_r1aa53167t_test_resize_q80,Real,camera,unknown,0.034759521484375,0.37548828125,0.3414154052734375,1,1,1,E20_correct__E22_correct,E21_correct__E22_correct,both_correct
E14_Degraded,real_raise_208_r1aa53167t_test_double_jpeg,Real,camera,unknown,0.03228759765625,0.360595703125,0.32776489257812497,1,1,1,E20_correct__E22_correct,E21_correct__E22_correct,both_correct
E14_Degraded,real_raise_202_r1a4651edt_test_whatsapp_q75,Real,camera,unknown,0.00821685791015625,0.06451416015625,0.05888442993164063,1,1,1,E20_correct__E22_correct,E21_correct__E22_correct,both_correct
E14_Degraded,real_raise_202_r1a4651edt_test_resize_q80,Real,camera,unknown,0.00844573974609375,0.06427001953125,0.058687591552734376,1,1,1,E20_correct__E22_correct,E21_correct__E22_correct,both_correct
E14_Degraded,real_raise_202_r1a4651edt_test_double_jpeg,Real,camera,unknown,0.00731658935546875,0.059967041015625,0.05470199584960937,1,1,1,E20_correct__E22_correct,E21_correct__E22_correct,both_correct
E14_Degraded,ai_sb_dalle2_003_r026b5360t_test_whatsapp_q75,AI,dalle2,unknown,0.292236328125,0.92138671875,0.8584716796874999,0,1,1,E20_wrong__E22_correct,E21_correct__E22_correct,E20_wrong__E21_correct
E14_Degraded,ai_sb_dalle2_003_r026b5360t_test_resize_q80,AI,dalle2,unknown,0.3291015625,0.92333984375,0.8639160156250001,0,1,1,E20_wrong__E22_correct,E21_correct__E22_correct,E20_wrong__E21_correct
E14_Degraded,ai_sb_dalle2_003_r026b5360t_test_double_jpeg,AI,dalle2,unknown,0.1422119140625,0.8623046875,0.79029541015625,0,1,1,E20_wrong__E22_correct,E21_correct__E22_correct,E20_wrong__E21_correct
E14_Degraded,ai_sb_supp_dalle2_002_r002fc3e2t_test_whatsapp_q75,AI,dalle2,unknown,0.55859375,0.99169921875,0.9483886718750001,1,1,1,E20_correct__E22_correct,E21_correct__E22_correct,both_correct
E14_Degraded,ai_sb_supp_dalle2_002_r002fc3e2t_test_resize_q80,AI,dalle2,unknown,0.64794921875,0.99365234375,0.95908203125,1,1,1,E20_correct__E22_correct,E21_correct__E22_correct,both_correct
E14_Degraded,ai_sb_supp_dalle2_002_r002fc3e2t_test_double_jpeg,AI,dalle2,unknown,0.5078125,0.98095703125,0.9336425781250001,1,1,1,E20_correct__E22_correct,E21_correct__E22_correct,both_correct
E14_Degraded,ai_sb_firefly_075_r0f5beb66t_test_whatsapp_q75,AI,firefly,unknown,0.0021152496337890625,0.10614013671875,0.09573764801025392,0,0,0,E20_wrong__E22_wrong,E21_wrong__E22_wrong,both_wrong
E14_Degraded,ai_sb_firefly_075_r0f5beb66t_test_resize_q80,AI,firefly,unknown,0.00217437744140625,0.103759765625,0.09360122680664062,0,0,0,E20_wrong__E22_wrong,E21_wrong__E22_wrong,both_wrong
E14_Degraded,ai_sb_firefly_075_r0f5beb66t_test_double_jpeg,AI,firefly,unknown,0.0016231536865234375,0.05419921875,0.048941612243652344,0,0,0,E20_wrong__E22_wrong,E21_wrong__E22_wrong,both_wrong
E14_Degraded,ai_sb_midjourney-v5_146_r1ad2de34t_test_whatsapp_q75,AI,midjourney-v5,unknown,0.033477783203125,0.80126953125,0.7244903564453126,0,1,1,E20_wrong__E22_correct,E21_correct__E22_correct,E20_wrong__E21_correct
E14_Degraded,ai_sb_midjourney-v5_146_r1ad2de34t_test_resize_q80,AI,midjourney-v5,unknown,0.0262603759765625,0.77685546875,0.7017959594726563,0,1,1,E20_wrong__E22_correct,E21_correct__E22_correct,E20_wrong__E21_correct
E14_Degraded,ai_sb_midjourney-v5_146_r1ad2de34t_test_double_jpeg,AI,midjourney-v5,unknown,0.0235137939453125,0.78076171875,0.7050369262695313,0,1,1,E20_wrong__E22_correct,E21_correct__E22_correct,E20_wrong__E21_correct
E14_Degraded,ai_sb_stable-diffusion-2_231_r159d3942t_test_whatsapp_q75,AI,stable-diffusion-2,unknown,0.06256103515625,0.02337646484375,0.027294921875,0,0,0,E20_wrong__E22_wrong,E21_wrong__E22_wrong,both_wrong
E14_Degraded,ai_sb_stable-diffusion-2_231_r159d3942t_test_resize_q80,AI,stable-diffusion-2,unknown,0.05706787109375,0.0322265625,0.034710693359375,0,0,0,E20_wrong__E22_wrong,E21_wrong__E22_wrong,both_wrong
E14_Degraded,ai_sb_stable-diffusion-2_231_r159d3942t_test_double_jpeg,AI,stable-diffusion-2,unknown,0.0635986328125,0.0153045654296875,0.02013397216796875,0,0,0,E20_wrong__E22_wrong,E21_wrong__E22_wrong,both_wrong
E14_Degraded,real_raise_075_r09851aa4t_test_whatsapp_q75,Real,camera,unknown,0.0245208740234375,0.255615234375,0.23250579833984378,1,1,1,E20_correct__E22_correct,E21_correct__E22_correct,both_correct
E14_Degraded,real_raise_075_r09851aa4t_test_resize_q80,Real,camera,unknown,0.0207672119140625,0.198486328125,0.18071441650390627,1,1,1,E20_correct__E22_correct,E21_correct__E22_correct,both_correct
E14_Degraded,real_raise_075_r09851aa4t_test_double_jpeg,Real,camera,unknown,0.0177764892578125,0.1851806640625,0.16844024658203124,1,1,1,E20_correct__E22_correct,E21_correct__E22_correct,both_correct
E14_Degraded,real_raise_110_r0ea0825ft_test_whatsapp_q75,Real,camera,unknown,0.732421875,0.84423828125,0.8330566406250001,0,0,0,E20_wrong__E22_wrong,E21_wrong__E22_wrong,both_wrong
E14_Degraded,real_raise_110_r0ea0825ft_test_resize_q80,Real,camera,unknown,0.640625,0.76416015625,0.751806640625,0,0,0,E20_wrong__E22_wrong,E21_wrong__E22_wrong,both_wrong
E14_Degraded,real_raise_110_r0ea0825ft_test_double_jpeg,Real,camera,unknown,0.6826171875,0.71728515625,0.713818359375,0,0,0,E20_wrong__E22_wrong,E21_wrong__E22_wrong,both_wrong
E14_Degraded,ai_sb_glide_109_r138ad247t_test_whatsapp_q75,AI,glide,unknown,0.278076171875,0.9697265625,0.9005615234375001,0,1,1,E20_wrong__E22_correct,E21_correct__E22_correct,E20_wrong__E21_correct
E14_Degraded,ai_sb_glide_109_r138ad247t_test_resize_q80,AI,glide,unknown,0.28662109375,0.9775390625,0.908447265625,0,1,1,E20_wrong__E22_correct,E21_correct__E22_correct,E20_wrong__E21_correct
E14_Degraded,ai_sb_glide_109_r138ad247t_test_double_jpeg,AI,glide,unknown,0.25439453125,0.962890625,0.8920410156249999,0,1,1,E20_wrong__E22_correct,E21_correct__E22_correct,E20_wrong__E21_correct
E14_Degraded,ai_sb_stable-diffusion-1-4_192_r0b7b1156t_test_whatsapp_q75,AI,stable-diffusion-1-4,unknown,0.264404296875,0.95166015625,0.8829345703125001,0,1,1,E20_wrong__E22_correct,E21_correct__E22_correct,E20_wrong__E21_correct
E14_Degraded,ai_sb_stable-diffusion-1-4_192_r0b7b1156t_test_resize_q80,AI,stable-diffusion-1-4,unknown,0.26123046875,0.923828125,0.857568359375,0,1,1,E20_wrong__E22_correct,E21_correct__E22_correct,E20_wrong__E21_correct
E14_Degraded,ai_sb_stable-diffusion-1-4_192_r0b7b1156t_test_double_jpeg,AI,stable-diffusion-1-4,unknown,0.1134033203125,0.646484375,0.59317626953125,0,1,1,E20_wrong__E22_correct,E21_correct__E22_correct,E20_wrong__E21_correct
E14_Degraded,real_raise_230_r1d00d8ect_test_whatsapp_q75,Real,camera,unknown,0.0194244384765625,0.86376953125,0.7793350219726564,1,0,0,E20_correct__E22_wrong,E21_wrong__E22_wrong,E20_correct__E21_wrong
E14_Degraded,real_raise_230_r1d00d8ect_test_resize_q80,Real,camera,unknown,0.017242431640625,0.8447265625,0.7619781494140625,1,0,0,E20_correct__E22_wrong,E21_wrong__E22_wrong,E20_correct__E21_wrong
E14_Degraded,real_raise_230_r1d00d8ect_test_double_jpeg,Real,camera,unknown,0.00577545166015625,0.8232421875,0.7414955139160156,1,0,0,E20_correct__E22_wrong,E21_wrong__E22_wrong,E20_correct__E21_wrong
E14_Degraded,ai_sb_dalle3_056_r1ad2de34t_test_whatsapp_q75,AI,dalle3,unknown,0.576171875,0.99853515625,0.956298828125,1,1,1,E20_correct__E22_correct,E21_correct__E22_correct,both_correct
E14_Degraded,ai_sb_dalle3_056_r1ad2de34t_test_resize_q80,AI,dalle3,unknown,0.564453125,0.998046875,0.9546875,1,1,1,E20_correct__E22_correct,E21_correct__E22_correct,both_correct
E14_Degraded,ai_sb_dalle3_056_r1ad2de34t_test_double_jpeg,AI,dalle3,unknown,0.3291015625,0.99560546875,0.9289550781250001,0,1,1,E20_wrong__E22_correct,E21_correct__E22_correct,E20_wrong__E21_correct
E14_Degraded,real_raise_072_r09445479t_test_whatsapp_q75,Real,camera,unknown,0.01450347900390625,0.8779296875,0.7915870666503907,1,0,0,E20_correct__E22_wrong,E21_wrong__E22_wrong,E20_correct__E21_wrong
E14_Degraded,real_raise_072_r09445479t_test_resize_q80,Real,camera,unknown,0.01312255859375,0.88427734375,0.797161865234375,1,0,0,E20_correct__E22_wrong,E21_wrong__E22_wrong,E20_correct__E21_wrong
E14_Degraded,real_raise_072_r09445479t_test_double_jpeg,Real,camera,unknown,0.00971221923828125,0.87939453125,0.7924263000488282,1,0,0,E20_correct__E22_wrong,E21_wrong__E22_wrong,E20_correct__E21_wrong
E14_Degraded,ai_sb_stable-diffusion-1-3_179_r1d9a31fct_test_whatsapp_q75,AI,stable-diffusion-1-3,unknown,0.0032100677490234375,0.38720703125,0.34880733489990234,0,0,0,E20_wrong__E22_wrong,E21_wrong__E22_wrong,both_wrong
E14_Degraded,ai_sb_stable-diffusion-1-3_179_r1d9a31fct_test_resize_q80,AI,stable-diffusion-1-3,unknown,0.0025310516357421875,0.2427978515625,0.21877117156982423,0,0,0,E20_wrong__E22_wrong,E21_wrong__E22_wrong,both_wrong
E14_Degraded,ai_sb_stable-diffusion-1-3_179_r1d9a31fct_test_double_jpeg,AI,stable-diffusion-1-3,unknown,0.0037212371826171875,0.0618896484375,0.05607280731201172,0,0,0,E20_wrong__E22_wrong,E21_wrong__E22_wrong,both_wrong
E14_Degraded,ai_sb_dalle2_010_r09a60f63t_test_whatsapp_q75,AI,dalle2,unknown,0.99462890625,0.98974609375,0.990234375,1,1,1,E20_correct__E22_correct,E21_correct__E22_correct,both_correct
E14_Degraded,ai_sb_dalle2_010_r09a60f63t_test_resize_q80,AI,dalle2,unknown,0.99267578125,0.98681640625,0.98740234375,1,1,1,E20_correct__E22_correct,E21_correct__E22_correct,both_correct
E14_Degraded,ai_sb_dalle2_010_r09a60f63t_test_double_jpeg,AI,dalle2,unknown,0.9912109375,0.98291015625,0.983740234375,1,1,1,E20_correct__E22_correct,E21_correct__E22_correct,both_correct
E14_Degraded,real_raise_supp_050_r1a8ee526t_test_whatsapp_q75,Real,camera,unknown,0.186279296875,0.9423828125,0.8667724609375,1,0,0,E20_correct__E22_wrong,E21_wrong__E22_wrong,E20_correct__E21_wrong
E14_Degraded,real_raise_supp_050_r1a8ee526t_test_resize_q80,Real,camera,unknown,0.1680908203125,0.92529296875,0.84957275390625,1,0,0,E20_correct__E22_wrong,E21_wrong__E22_wrong,E20_correct__E21_wrong
E14_Degraded,real_raise_supp_050_r1a8ee526t_test_double_jpeg,Real,camera,unknown,0.054107666015625,0.849609375,0.7700592041015625,1,0,0,E20_correct__E22_wrong,E21_wrong__E22_wrong,E20_correct__E21_wrong
E14_Degraded,real_raise_022_r02f1ba48t_test_whatsapp_q75,Real,camera,unknown,0.0257110595703125,0.82568359375,0.7456863403320313,1,0,0,E20_correct__E22_wrong,E21_wrong__E22_wrong,E20_correct__E21_wrong
E14_Degraded,real_raise_022_r02f1ba48t_test_resize_q80,Real,camera,unknown,0.0252227783203125,0.82958984375,0.7491531372070314,1,0,0,E20_correct__E22_wrong,E21_wrong__E22_wrong,E20_correct__E21_wrong
E14_Degraded,real_raise_022_r02f1ba48t_test_double_jpeg,Real,camera,unknown,0.0242767333984375,0.84130859375,0.7596054077148438,1,0,0,E20_correct__E22_wrong,E21_wrong__E22_wrong,E20_correct__E21_wrong
E14_Degraded,ai_sb_glide_092_r0150031ft_test_whatsapp_q75,AI,glide,unknown,0.197021484375,0.89013671875,0.8208251953125,0,1,1,E20_wrong__E22_correct,E21_correct__E22_correct,E20_wrong__E21_correct
E14_Degraded,ai_sb_glide_092_r0150031ft_test_resize_q80,AI,glide,unknown,0.1961669921875,0.91845703125,0.84622802734375,0,1,1,E20_wrong__E22_correct,E21_correct__E22_correct,E20_wrong__E21_correct
E14_Degraded,ai_sb_glide_092_r0150031ft_test_double_jpeg,AI,glide,unknown,0.1331787109375,0.87744140625,0.80301513671875,0,1,1,E20_wrong__E22_correct,E21_correct__E22_correct,E20_wrong__E21_correct
E14_Degraded,real_raise_158_r14289905t_test_whatsapp_q75,Real,camera,unknown,0.006587982177734375,0.7646484375,0.6888423919677735,1,0,0,E20_correct__E22_wrong,E21_wrong__E22_wrong,E20_correct__E21_wrong
E14_Degraded,real_raise_158_r14289905t_test_resize_q80,Real,camera,unknown,0.00557708740234375,0.72314453125,0.6513877868652345,1,0,0,E20_correct__E22_wrong,E21_wrong__E22_wrong,E20_correct__E21_wrong
E14_Degraded,real_raise_158_r14289905t_test_double_jpeg,Real,camera,unknown,0.0054473876953125,0.70849609375,0.6381912231445312,1,0,0,E20_correct__E22_wrong,E21_wrong__E22_wrong,E20_correct__E21_wrong
E14_Degraded,real_raise_210_r1ae12b3ft_test_whatsapp_q75,Real,camera,unknown,0.3134765625,0.1978759765625,0.20943603515625,1,1,1,E20_correct__E22_correct,E21_correct__E22_correct,both_correct
E14_Degraded,real_raise_210_r1ae12b3ft_test_resize_q80,Real,camera,unknown,0.344482421875,0.29443359375,0.2994384765625,1,1,1,E20_correct__E22_correct,E21_correct__E22_correct,both_correct
E14_Degraded,real_raise_210_r1ae12b3ft_test_double_jpeg,Real,camera,unknown,0.3583984375,0.1883544921875,0.20535888671875002,1,1,1,E20_correct__E22_correct,E21_correct__E22_correct,both_correct
E14_Degraded,ai_sb_stable-diffusion-1-4_208_r1c9fdcf4t_test_whatsapp_q75,AI,stable-diffusion-1-4,unknown,0.031494140625,0.8095703125,0.7317626953125,0,1,1,E20_wrong__E22_correct,E21_correct__E22_correct,E20_wrong__E21_correct
E14_Degraded,ai_sb_stable-diffusion-1-4_208_r1c9fdcf4t_test_resize_q80,AI,stable-diffusion-1-4,unknown,0.0343017578125,0.81005859375,0.7324829101562501,0,1,1,E20_wrong__E22_correct,E21_correct__E22_correct,E20_wrong__E21_correct
E14_Degraded,ai_sb_stable-diffusion-1-4_208_r1c9fdcf4t_test_double_jpeg,AI,stable-diffusion-1-4,unknown,0.023468017578125,0.61328125,0.5542999267578126,0,1,1,E20_wrong__E22_correct,E21_correct__E22_correct,E20_wrong__E21_correct
E14_Degraded,ai_sb_glide_097_r06743f8ft_test_whatsapp_q75,AI,glide,unknown,0.449462890625,0.52978515625,0.5217529296875,0,1,1,E20_wrong__E22_correct,E21_correct__E22_correct,E20_wrong__E21_correct
E14_Degraded,ai_sb_glide_097_r06743f8ft_test_resize_q80,AI,glide,unknown,0.6552734375,0.6357421875,0.6376953125,1,1,1,E20_correct__E22_correct,E21_correct__E22_correct,both_correct
E14_Degraded,ai_sb_glide_097_r06743f8ft_test_double_jpeg,AI,glide,unknown,0.37939453125,0.490966796875,0.47980957031250004,0,0,0,E20_wrong__E22_wrong,E21_wrong__E22_wrong,both_wrong
E14_Degraded,ai_sb_stable-diffusion-1-3_151_r000da54ft_test_whatsapp_q75,AI,stable-diffusion-1-3,unknown,0.010528564453125,0.9423828125,0.8491973876953125,0,1,1,E20_wrong__E22_correct,E21_correct__E22_correct,E20_wrong__E21_correct
E14_Degraded,ai_sb_stable-diffusion-1-3_151_r000da54ft_test_resize_q80,AI,stable-diffusion-1-3,unknown,0.006984710693359375,0.92822265625,0.836098861694336,0,1,1,E20_wrong__E22_correct,E21_correct__E22_correct,E20_wrong__E21_correct
E14_Degraded,ai_sb_stable-diffusion-1-3_151_r000da54ft_test_double_jpeg,AI,stable-diffusion-1-3,unknown,0.005687713623046875,0.69482421875,0.6259105682373047,0,1,1,E20_wrong__E22_correct,E21_correct__E22_correct,E20_wrong__E21_correct
E14_Degraded,ai_sb_firefly_070_r09a60f63t_test_whatsapp_q75,AI,firefly,unknown,0.98974609375,0.98876953125,0.9888671875,1,1,1,E20_correct__E22_correct,E21_correct__E22_correct,both_correct
E14_Degraded,ai_sb_firefly_070_r09a60f63t_test_resize_q80,AI,firefly,unknown,0.98583984375,0.98974609375,0.98935546875,1,1,1,E20_correct__E22_correct,E21_correct__E22_correct,both_correct
E14_Degraded,ai_sb_firefly_070_r09a60f63t_test_double_jpeg,AI,firefly,unknown,0.978515625,0.982421875,0.98203125,1,1,1,E20_correct__E22_correct,E21_correct__E22_correct,both_correct
E14_Degraded,real_raise_189_r187df69ft_test_whatsapp_q75,Real,camera,unknown,0.0287017822265625,0.841796875,0.7604873657226563,1,0,0,E20_correct__E22_wrong,E21_wrong__E22_wrong,E20_correct__E21_wrong
E14_Degraded,real_raise_189_r187df69ft_test_resize_q80,Real,camera,unknown,0.021331787109375,0.80126953125,0.7232757568359376,1,0,0,E20_correct__E22_wrong,E21_wrong__E22_wrong,E20_correct__E21_wrong
E14_Degraded,real_raise_189_r187df69ft_test_double_jpeg,Real,camera,unknown,0.0165252685546875,0.771484375,0.6959884643554688,1,0,0,E20_correct__E22_wrong,E21_wrong__E22_wrong,E20_correct__E21_wrong
E14_Degraded,ai_sb_stable-diffusion-2_234_r1900f7c7t_test_whatsapp_q75,AI,stable-diffusion-2,unknown,0.0016422271728515625,0.890625,0.8017267227172852,0,1,1,E20_wrong__E22_correct,E21_correct__E22_correct,E20_wrong__E21_correct
E14_Degraded,ai_sb_stable-diffusion-2_234_r1900f7c7t_test_resize_q80,AI,stable-diffusion-2,unknown,0.0026531219482421875,0.90185546875,0.8119352340698242,0,1,1,E20_wrong__E22_correct,E21_correct__E22_correct,E20_wrong__E21_correct
E14_Degraded,ai_sb_stable-diffusion-2_234_r1900f7c7t_test_double_jpeg,AI,stable-diffusion-2,unknown,0.0017004013061523438,0.8525390625,0.7674551963806153,0,1,1,E20_wrong__E22_correct,E21_correct__E22_correct,E20_wrong__E21_correct
E14_Degraded,ai_sb_firefly_088_r1c9fdcf4t_test_whatsapp_q75,AI,firefly,unknown,0.451904296875,0.99755859375,0.9429931640625,0,1,1,E20_wrong__E22_correct,E21_correct__E22_correct,E20_wrong__E21_correct
E14_Degraded,ai_sb_firefly_088_r1c9fdcf4t_test_resize_q80,AI,firefly,unknown,0.37646484375,0.99755859375,0.93544921875,0,1,1,E20_wrong__E22_correct,E21_correct__E22_correct,E20_wrong__E21_correct
E14_Degraded,ai_sb_firefly_088_r1c9fdcf4t_test_double_jpeg,AI,firefly,unknown,0.172119140625,0.99658203125,0.9141357421875,0,1,1,E20_wrong__E22_correct,E21_correct__E22_correct,E20_wrong__E21_correct
E14_Degraded,real_raise_180_r173ee7e8t_test_whatsapp_q75,Real,camera,unknown,0.00763702392578125,0.1634521484375,0.14787063598632813,1,1,1,E20_correct__E22_correct,E21_correct__E22_correct,both_correct
E14_Degraded,real_raise_180_r173ee7e8t_test_resize_q80,Real,camera,unknown,0.00861358642578125,0.171630859375,0.15532913208007815,1,1,1,E20_correct__E22_correct,E21_correct__E22_correct,both_correct
E14_Degraded,real_raise_180_r173ee7e8t_test_double_jpeg,Real,camera,unknown,0.006145477294921875,0.1497802734375,0.13541679382324218,1,1,1,E20_correct__E22_correct,E21_correct__E22_correct,both_correct
